scenario,distance_source,stage,origin_id,destination_id,destination_physical_id,flow_tons,distance_km,tonne_km
p01_free,osrm,source_collection,GD11,C01_S,C01,265.7669875196506,63.0212,16748.954473873408
p01_free,osrm,source_collection,GD12,C01_S,C01,78.86969627947605,82.532,6509.273773337717
p01_free,osrm,source_collection,GD12,C17_E,C17,124.75433795633185,141.1441,17608.3387519423
p01_free,osrm,source_collection,GD13,C17_E,C17,63.72464827074236,104.2271,6641.8352877794905
p01_free,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
p01_free,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
p01_free,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
p01_free,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
p01_free,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
p01_free,osrm,collection_echelon,C01_S,P05,P05,801.695348886026,138.7404,111227.53338258679
p01_free,osrm,collection_echelon,C20_E,P05,P05,322.1513425502184,246.9911,79568.51446295524
p01_free,osrm,collection_recycling,C01_S,P21R,P21R,1787.1438555244545,25.4265,45440.81324249254
p01_free,osrm,collection_recycling,C17_E,P21R,P21R,300.0,84.96539999999999,25489.619999999995
p01_free,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
p01_free,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
p01_free,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
p01_free,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
p01_free,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
p01_reduced,osrm,source_collection,GD01,C01_S,C01,902.1803930131005,0.0,0.0
p01_reduced,osrm,source_collection,GD02,C01_S,C01,871.4678689956331,135.1178,117750.82122937815
p01_reduced,osrm,source_collection,GD03,C01_S,C01,106.30372375545852,126.5484,13452.566155295268
p01_reduced,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
p01_reduced,osrm,source_collection,GD05,C01_S,C01,231.00424939737988,24.5447,5669.93000018387
p01_reduced,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
p01_reduced,osrm,source_collection,GD09,C01_S,C01,133.24628544978165,138.8645,18503.178805841202
p01_reduced,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
p01_reduced,osrm,source_collection,GD11,C01_S,C01,265.7669875196506,63.0212,16748.954473873408
p01_reduced,osrm,source_collection,GD12,C01_S,C01,78.86969627947619,82.532,6509.273773337728
p01_reduced,osrm,source_collection,GD12,C17_E,C17,124.75433795633171,141.1441,17608.33875194228
p01_reduced,osrm,source_collection,GD13,C17_E,C17,63.72464827074236,104.2271,6641.8352877794905
p01_reduced,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
p01_reduced,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
p01_reduced,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
p01_reduced,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
p01_reduced,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
p01_reduced,osrm,collection_echelon,C01_S,P10,P10,1123.8466914362443,0.0,0.0
p01_reduced,osrm,collection_recycling,C01_S,P21R,P21R,1464.992512974236,25.4265,37249.63213113941
p01_reduced,osrm,collection_recycling,C17_E,P21R,P21R,300.0,84.96539999999999,25489.619999999995
p01_reduced,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
p01_reduced,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
p01_reduced,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
p01_reduced,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
p01_reduced,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
p01_reduced,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
p01_fixed_om_low,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
p01_fixed_om_low,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
p01_fixed_om_low,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
p01_fixed_om_low,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
p01_fixed_om_low,osrm,source_collection,GD05,C02_S,C02,42.52526317030558,142.9087,6077.230076826249
p01_fixed_om_low,osrm,source_collection,GD05,C17_E,C17,188.4789862270743,85.2239,16062.914274317558
p01_fixed_om_low,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
p01_fixed_om_low,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
p01_fixed_om_low,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
p01_fixed_om_low,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
p01_fixed_om_low,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
p01_fixed_om_low,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
p01_fixed_om_low,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
p01_fixed_om_low,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
p01_fixed_om_low,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
p01_fixed_om_low,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
p01_fixed_om_low,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
p01_fixed_om_low,osrm,collection_echelon,C02_S,P14,P14,1123.846691436244,0.0,0.0
p01_fixed_om_low,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742362,159.5111,233682.5672362847
p01_fixed_om_low,osrm,collection_recycling,C17_E,P01,P01,299.9999999999998,358.1613,107448.38999999991
p01_fixed_om_low,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
p01_fixed_om_low,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
p01_fixed_om_low,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
p01_fixed_om_low,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
p01_fixed_om_low,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
p01_fixed_om_low,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
p01_fixed_om_high,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
p01_fixed_om_high,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
p01_fixed_om_high,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
p01_fixed_om_high,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
p01_fixed_om_high,osrm,source_collection,GD05,C02_S,C02,42.52526317030558,142.9087,6077.230076826249
p01_fixed_om_high,osrm,source_collection,GD05,C17_E,C17,188.4789862270743,85.2239,16062.914274317558
p01_fixed_om_high,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
p01_fixed_om_high,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
p01_fixed_om_high,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
p01_fixed_om_high,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
p01_fixed_om_high,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
p01_fixed_om_high,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
p01_fixed_om_high,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
p01_fixed_om_high,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
p01_fixed_om_high,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
p01_fixed_om_high,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
p01_fixed_om_high,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
p01_fixed_om_high,osrm,collection_echelon,C02_S,P14,P14,1123.846691436244,0.0,0.0
p01_fixed_om_high,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742362,159.5111,233682.5672362847
p01_fixed_om_high,osrm,collection_recycling,C17_E,P01,P01,299.9999999999998,358.1613,107448.38999999991
p01_fixed_om_high,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
p01_fixed_om_high,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
p01_fixed_om_high,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
p01_fixed_om_high,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
p01_fixed_om_high,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
p01_fixed_om_high,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
facility_count_min_relaxed,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
facility_count_min_relaxed,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
facility_count_min_relaxed,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
facility_count_min_relaxed,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
facility_count_min_relaxed,osrm,source_collection,GD05,C02_S,C02,42.52526317030572,142.9087,6077.230076826269
facility_count_min_relaxed,osrm,source_collection,GD05,C17_E,C17,188.47898622707416,85.2239,16062.914274317545
facility_count_min_relaxed,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
facility_count_min_relaxed,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
facility_count_min_relaxed,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
facility_count_min_relaxed,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
facility_count_min_relaxed,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
facility_count_min_relaxed,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
facility_count_min_relaxed,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
facility_count_min_relaxed,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
facility_count_min_relaxed,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
facility_count_min_relaxed,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
facility_count_min_relaxed,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
facility_count_min_relaxed,osrm,collection_echelon,C02_S,P11,P11,1123.8466914362443,0.0,0.0
facility_count_min_relaxed,osrm,collection_recycling,C02_S,P01,P01,1464.992512974236,159.5111,233682.56723628464
facility_count_min_relaxed,osrm,collection_recycling,C17_E,P01,P01,299.99999999999994,358.1613,107448.38999999997
facility_count_min_relaxed,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
facility_count_min_relaxed,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
facility_count_min_relaxed,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
facility_count_min_relaxed,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
facility_count_min_relaxed,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
facility_count_min_relaxed,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
p01_stress_no_expand,osrm,source_collection,GD01,C01_S,C01,2471.2565092401755,0.0,0.0
p01_stress_no_expand,osrm,source_collection,GD01,C05_S,C05,148.76804706550303,25.4265,3782.650748711013
p01_stress_no_expand,osrm,source_collection,GD01,C17_S,C17,959.9777581048018,97.7622,93849.53758339326
p01_stress_no_expand,osrm,source_collection,GD02,C02_S,C02,3000.0,0.0,0.0
p01_stress_no_expand,osrm,source_collection,GD02,C05_S,C05,458.1298951965075,132.89079999999998,60881.24827658003
p01_stress_no_expand,osrm,source_collection,GD03,C05_S,C05,421.83091100436747,120.5508,50852.053786305296
p01_stress_no_expand,osrm,source_collection,GD04,C20_S,C20,473.74856158951957,46.2723,21921.435566438726
p01_stress_no_expand,osrm,source_collection,GD05,C05_S,C05,916.6634011179052,0.0,0.0
p01_stress_no_expand,osrm,source_collection,GD07,C07_E,C07,149.4308200087336,0.0,0.0
p01_stress_no_expand,osrm,source_collection,GD08,C07_E,C07,150.5691799912664,138.4445,20845.47483930088
p01_stress_no_expand,osrm,source_collection,GD08,C20_S,C20,33.3363006026201,114.1457,3805.195367696493
p01_stress_no_expand,osrm,source_collection,GD09,C01_S,C01,528.7434907598252,138.8645,73423.70047261775
p01_stress_no_expand,osrm,source_collection,GD10,C20_S,C20,212.65213747598256,127.7243,27160.84540262364
p01_stress_no_expand,osrm,source_collection,GD11,C05_S,C05,1054.6077456157213,82.4602,86963.1656250215
p01_stress_no_expand,osrm,source_collection,GD12,C17_S,C17,808.0141393886478,141.1441,114046.42849128525
p01_stress_no_expand,osrm,source_collection,GD13,C17_S,C17,252.87003581659428,104.2271,26355.91051005975
p01_stress_no_expand,osrm,source_collection,GD14,C16_E,C16,143.67234820087336,127.6495,18339.703411667386
p01_stress_no_expand,osrm,source_collection,GD15,C16_E,C16,428.1682768034935,93.1125,39867.81867386529
p01_stress_no_expand,osrm,source_collection,GD16,C16_E,C16,367.810961187773,0.0,0.0
p01_stress_no_expand,osrm,source_collection,GD17,C17_S,C17,155.17405776419216,0.0,0.0
p01_stress_no_expand,osrm,source_collection,GD18,C17_S,C17,172.4190050829694,109.3077,18846.724881907692
p01_stress_no_expand,osrm,source_collection,GD19,C20_S,C20,120.68416312663756,30.5228,3683.618574281733
p01_stress_no_expand,osrm,source_collection,GD20,C20_S,C20,287.3599304541485,0.0,0.0
p01_stress_no_expand,osrm,source_collection,GD21,C17_S,C17,114.94092537117905,99.117,11392.599700015155
p01_stress_no_expand,osrm,collection_echelon,C01_S,P10,P10,713.0089170903956,0.0,0.0
p01_stress_no_expand,osrm,collection_echelon,C02_S,P11,P11,1500.0,0.0,0.0
p01_stress_no_expand,osrm,collection_echelon,C02_S,P14,P14,1500.0,0.0,0.0
p01_stress_no_expand,osrm,collection_echelon,C20_S,P02E,P02E,1127.7810932489083,46.2965,52212.317383598085
p01_stress_no_expand,osrm,collection_recycling,C01_S,P20R,P20R,286.9910829096074,97.7622,28056.879645625624
p01_stress_no_expand,osrm,collection_recycling,C01_S,P21R,P21R,1999.9999999999968,25.4265,50852.99999999992
p01_stress_no_expand,osrm,collection_recycling,C05_S,P21R,P21R,3000.0000000000027,0.0,0.0
p01_stress_no_expand,osrm,collection_recycling,C07_E,P01,P01,300.0000000000027,204.2638,61279.140000000545
p01_stress_no_expand,osrm,collection_recycling,C16_E,P20R,P20R,939.6515861921398,256.1699,240710.45286968182
p01_stress_no_expand,osrm,collection_recycling,C17_S,P20R,P20R,2463.395921528383,0.0,0.0
p01_stress_no_expand,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,123.56339903056768,,
p01_stress_expand,osrm,source_collection,GD01,C01_S,C01,3000.0,0.0,0.0
p01_stress_expand,osrm,source_collection,GD01,C17_S,C17,580.0023144104808,97.7622,56702.30226186031
p01_stress_expand,osrm,source_collection,GD02,C02_S,C02,2578.169088995633,0.0,0.0
p01_stress_expand,osrm,source_collection,GD02,C09_S,C09,879.9608062008733,88.19930000000001,77611.92713435269
p01_stress_expand,osrm,source_collection,GD03,C02_S,C02,421.83091100436684,102.1378,43084.88122198182
p01_stress_expand,osrm,source_collection,GD04,C04_E,C04,473.74856158951974,0.0,0.0
p01_stress_expand,osrm,source_collection,GD05,C17_S,C17,916.6634011179038,85.2239,78121.63003053212
p01_stress_expand,osrm,source_collection,GD07,C07_E,C07,149.43082000873372,0.0,0.0
p01_stress_expand,osrm,source_collection,GD08,C07_E,C07,183.9054805938865,138.4445,25460.70230808032
p01_stress_expand,osrm,source_collection,GD09,C09_S,C09,528.7434907598254,0.0,0.0
p01_stress_expand,osrm,source_collection,GD10,C09_S,C09,212.65213747598256,131.9282,28054.813723358922
p01_stress_expand,osrm,source_collection,GD11,C09_S,C09,1054.6077456157204,95.089,100281.59592285324
p01_stress_expand,osrm,source_collection,GD12,C09_S,C09,0.08387895196563022,146.90079999999998,12.321885146912651
p01_stress_expand,osrm,source_collection,GD12,C17_S,C17,807.9302604366809,141.1441,114034.58947210094
p01_stress_expand,osrm,source_collection,GD13,C17_S,C17,252.87003581659388,104.2271,26355.91051005971
p01_stress_expand,osrm,source_collection,GD14,C16_E,C16,143.67234820087336,127.6495,18339.703411667386
p01_stress_expand,osrm,source_collection,GD15,C16_E,C16,428.1682768034935,93.1125,39867.81867386529
p01_stress_expand,osrm,source_collection,GD16,C16_E,C16,367.810961187773,0.0,0.0
p01_stress_expand,osrm,source_collection,GD17,C17_S,C17,155.17405776419216,0.0,0.0
p01_stress_expand,osrm,source_collection,GD18,C17_S,C17,172.4190050829694,109.3077,18846.724881907692
p01_stress_expand,osrm,source_collection,GD19,C04_E,C04,120.68416312663756,40.9946,4947.398993711256
p01_stress_expand,osrm,source_collection,GD20,C04_E,C04,287.3599304541485,46.2965,13303.759020270487
p01_stress_expand,osrm,source_collection,GD21,C17_S,C17,114.94092537117905,99.117,11392.599700015155
p01_stress_expand,osrm,collection_echelon,C01_S,P10,P10,1500.0,0.0,0.0
p01_stress_expand,osrm,collection_echelon,C01_S,P21E,P21E,439.6515861921398,25.4265,11178.801056314443
p01_stress_expand,osrm,collection_echelon,C02_S,P14,P14,1401.1384241471615,0.0,0.0
p01_stress_expand,osrm,collection_echelon,C02_S,P17,P17,1500.0,0.0,0.0
p01_stress_expand,osrm,collection_recycling,C01_S,P20R,P20R,1060.3484138078602,97.7622,103661.9937003668
p01_stress_expand,osrm,collection_recycling,C02_S,P01,P01,98.86157585283854,159.5111,15769.518712019713
p01_stress_expand,osrm,collection_recycling,C04_E,P01,P01,881.7926551703057,178.3081,157230.77293737239
p01_stress_expand,osrm,collection_recycling,C07_E,P01,P01,333.3363006026202,204.2638,68088.5394390335
p01_stress_expand,osrm,collection_recycling,C09_S,P01,P01,2676.048059004367,123.5371,330591.2166700284
p01_stress_expand,osrm,collection_recycling,C16_E,P20R,P20R,939.6515861921398,256.1699,240710.45286968182
p01_stress_expand,osrm,collection_recycling,C17_S,P20R,P20R,3000.0,0.0,0.0
p01_stress_expand,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,123.56339903056768,,
p01_stress_expand_full,osrm,source_collection,GD01,C05_S,C05,2083.336598882096,25.4265,52971.95803147562
p01_stress_expand_full,osrm,source_collection,GD01,C17_S,C17,1496.6657155283847,97.7622,146317.33301462905
p01_stress_expand_full,osrm,source_collection,GD02,C02_S,C02,3000.0,0.0,0.0
p01_stress_expand_full,osrm,source_collection,GD02,C11_S,C11,458.12989519650637,74.1049,33949.67007054758
p01_stress_expand_full,osrm,source_collection,GD03,C11_S,C11,421.83091100436684,124.1176,52356.6402796756
p01_stress_expand_full,osrm,source_collection,GD04,C20_S,C20,473.74856158951957,46.2723,21921.435566438726
p01_stress_expand_full,osrm,source_collection,GD05,C05_S,C05,916.6634011179038,0.0,0.0
p01_stress_expand_full,osrm,source_collection,GD07,C07_E,C07,149.4308200087336,0.0,0.0
p01_stress_expand_full,osrm,source_collection,GD08,C07_E,C07,150.5691799912664,138.4445,20845.47483930088
p01_stress_expand_full,osrm,source_collection,GD08,C20_S,C20,33.3363006026201,114.1457,3805.195367696493
p01_stress_expand_full,osrm,source_collection,GD09,C11_S,C11,528.7434907598254,94.6155,50027.32974998625
p01_stress_expand_full,osrm,source_collection,GD10,C20_S,C20,212.65213747598256,127.7243,27160.84540262364
p01_stress_expand_full,osrm,source_collection,GD11,C11_S,C11,1054.6077456157204,0.0,0.0
p01_stress_expand_full,osrm,source_collection,GD12,C11_S,C11,0.08387895196574391,81.4106,6.828635806902391
p01_stress_expand_full,osrm,source_collection,GD12,C17_S,C17,807.9302604366808,141.1441,114034.58947210092
p01_stress_expand_full,osrm,source_collection,GD13,C17_S,C17,252.87003581659388,104.2271,26355.91051005971
p01_stress_expand_full,osrm,source_collection,GD14,C16_E,C16,143.67234820087336,127.6495,18339.703411667386
p01_stress_expand_full,osrm,source_collection,GD15,C16_E,C16,428.1682768034935,93.1125,39867.81867386529
p01_stress_expand_full,osrm,source_collection,GD16,C16_E,C16,367.810961187773,0.0,0.0
p01_stress_expand_full,osrm,source_collection,GD17,C17_S,C17,155.17405776419216,0.0,0.0
p01_stress_expand_full,osrm,source_collection,GD18,C17_S,C17,172.4190050829694,109.3077,18846.724881907692
p01_stress_expand_full,osrm,source_collection,GD19,C20_S,C20,120.68416312663756,30.5228,3683.618574281733
p01_stress_expand_full,osrm,source_collection,GD20,C20_S,C20,287.3599304541485,0.0,0.0
p01_stress_expand_full,osrm,source_collection,GD21,C17_S,C17,114.94092537117905,99.117,11392.599700015155
p01_stress_expand_full,osrm,collection_echelon,C02_S,P14,P14,1500.0,0.0,0.0
p01_stress_expand_full,osrm,collection_echelon,C02_S,P17,P17,1500.0,0.0,0.0
p01_stress_expand_full,osrm,collection_echelon,C11_S,P07,P07,713.0089170903916,0.0,0.0
p01_stress_expand_full,osrm,collection_echelon,C20_S,P02E,P02E,1127.7810932489083,46.2965,52212.317383598085
p01_stress_expand_full,osrm,collection_recycling,C05_S,P21R,P21R,3000.0,0.0,0.0
p01_stress_expand_full,osrm,collection_recycling,C07_E,P01,P01,300.0,204.2638,61279.14
p01_stress_expand_full,osrm,collection_recycling,C11_S,P21R,P21R,1750.3870044379933,82.4602,144337.26246335782
p01_stress_expand_full,osrm,collection_recycling,C16_E,P20R,P20R,939.6515861921398,256.1699,240710.45286968182
p01_stress_expand_full,osrm,collection_recycling,C17_S,P20R,P20R,3000.0,0.0,0.0
p01_stress_expand_full,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,123.56339903056768,,
