arc_id,origin_id,origin_type,origin_name,destination_id,destination_type,destination_name,proxy_km,osrm_km,osrm_duration_min,route_profile,osrm_query_date,proxy_quality_flag,osrm_quality_flag
A0131,GD07,source,河源,C05,collection,佛山虚拟回收/检测中心,277.62076243937133,291.10209999999995,232.91,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0132,GD07,source,河源,C06,collection,韶关虚拟回收/检测中心,179.54353323515195,249.704,217.09666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0133,GD07,source,河源,C07,collection,河源虚拟回收/检测中心,0.0001139223575592041,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0134,GD07,source,河源,C08,collection,梅州虚拟回收/检测中心,131.41703557689866,140.0552,121.41000000000001,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0135,GD07,source,河源,C09,collection,惠州虚拟回收/检测中心,153.73276695379784,162.7103,135.45666666666665,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0136,GD07,source,河源,C10,collection,汕尾虚拟回收/检测中心,155.4955738550505,208.71470000000002,190.89833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0137,GD07,source,河源,C11,collection,东莞虚拟回收/检测中心,216.00434329045038,235.32989999999998,186.33333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0138,GD07,source,河源,C12,collection,中山虚拟回收/检测中心,294.02113032666034,310.91790000000003,243.46,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0139,GD07,source,河源,C13,collection,江门虚拟回收/检测中心,316.3240228712952,347.3153,263.8983333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0140,GD07,source,河源,C14,collection,阳江虚拟回收/检测中心,482.83039770554365,524.8118000000001,374.09166666666664,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0141,GD07,source,河源,C15,collection,湛江虚拟回收/检测中心,690.9757745542857,689.2031999999999,483.77333333333337,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0142,GD07,source,河源,C16,collection,茂名虚拟回收/检测中心,603.471574151374,608.4538,432.68833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0143,GD07,source,河源,C17,collection,肇庆虚拟回收/检测中心,347.2375461741987,369.1929,280.8616666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0144,GD07,source,河源,C18,collection,清远虚拟回收/检测中心,251.14636384742758,286.3671,228.09333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0145,GD07,source,河源,C19,collection,潮州虚拟回收/检测中心,199.69048363956173,217.6874,169.95499999999998,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0146,GD07,source,河源,C20,collection,揭阳虚拟回收/检测中心,175.87360917758068,193.6515,155.04166666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0147,GD07,source,河源,C21,collection,云浮虚拟回收/检测中心,431.1184555708482,456.0642,335.0383333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0148,GD08,source,梅州,C01,collection,广州虚拟回收/检测中心,382.1027064948506,381.7613,266.09333333333336,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0149,GD08,source,梅州,C02,collection,深圳虚拟回收/检测中心,343.699494537765,343.7588,249.52833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0150,GD08,source,梅州,C03,collection,珠海虚拟回收/检测中心,412.0677892611643,452.3677,321.2866666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0151,GD08,source,梅州,C04,collection,汕头虚拟回收/检测中心,142.3374058165527,155.01139999999998,114.345,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0152,GD08,source,梅州,C05,collection,佛山虚拟回收/检测中心,403.9212901773776,398.9045,286.905,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0153,GD08,source,梅州,C06,collection,韶关虚拟回收/检测中心,288.4343025608088,337.0402,256.1433333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0154,GD08,source,梅州,C07,collection,河源虚拟回收/检测中心,131.41703557689866,138.4445,119.44833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0155,GD08,source,梅州,C08,collection,梅州虚拟回收/检测中心,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0156,GD08,source,梅州,C09,collection,惠州虚拟回收/检测中心,261.0101487251689,270.5127,189.45166666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0157,GD08,source,梅州,C10,collection,汕尾虚拟回收/检测中心,186.1554692104985,220.6019,170.65166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0158,GD08,source,梅州,C11,collection,东莞虚拟回收/检测中心,336.0205516382558,343.1323,240.32833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0159,GD08,source,梅州,C12,collection,中山虚拟回收/检测中心,409.44693839547136,418.7203,297.455,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0160,GD08,source,梅州,C13,collection,江门虚拟回收/检测中心,436.6461010859192,443.82590000000005,314.9216666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0161,GD08,source,梅州,C14,collection,阳江虚拟回收/检测中心,606.9165436644514,621.3224,425.115,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0162,GD08,source,梅州,C15,collection,湛江虚拟回收/检测中心,815.1568254890299,785.7138,534.7966666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0163,GD08,source,梅州,C16,collection,茂名虚拟回收/检测中心,728.0835318499868,704.9645,483.7116666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0164,GD08,source,梅州,C17,collection,肇庆虚拟回收/检测中心,476.58618977707783,476.9952,334.8566666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0165,GD08,source,梅州,C18,collection,清远虚拟回收/检测中心,382.548418383279,395.348,280.8316666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0166,GD08,source,梅州,C19,collection,潮州虚拟回收/检测中心,104.64220370470176,138.1816,98.11166666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0167,GD08,source,梅州,C20,collection,揭阳虚拟回收/检测中心,103.20676285733127,114.14569999999999,83.19833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0168,GD08,source,梅州,C21,collection,云浮虚拟回收/检测中心,560.7864276308262,563.8665,389.03333333333336,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0169,GD09,source,惠州,C01,collection,广州虚拟回收/检测中心,141.59962050860264,138.8645,98.54166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0170,GD09,source,惠州,C02,collection,深圳虚拟回收/检测中心,87.65338268455065,88.7728,71.12333333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0171,GD09,source,惠州,C03,collection,珠海虚拟回收/检测中心,152.4261811714796,183.3425,142.355,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0172,GD09,source,惠州,C04,collection,汕头虚拟回收/检测中心,279.59950256039025,287.0797,208.505,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0173,GD09,source,惠州,C05,collection,佛山虚拟回收/检测中心,159.63127925962104,158.107,118.03833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0174,GD09,source,惠州,C06,collection,韶关虚拟回收/检测中心,240.57838750981594,258.7829,191.28833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0175,GD09,source,惠州,C07,collection,河源虚拟回收/检测中心,153.73276695379784,165.1062,135.53,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0176,GD09,source,惠州,C08,collection,梅州虚拟回收/检测中心,261.0101487251689,273.98220000000003,191.39,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0177,GD09,source,惠州,C09,collection,惠州虚拟回收/检测中心,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0178,GD09,source,惠州,C10,collection,汕尾虚拟回收/检测中心,135.3751705679002,137.2199,122.56666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0179,GD09,source,惠州,C11,collection,东莞虚拟回收/检测中心,82.90044805737128,94.6155,70.79166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0180,GD09,source,惠州,C12,collection,中山虚拟回收/检测中心,148.87711821877198,149.6951,118.52333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0181,GD09,source,惠州,C13,collection,江门虚拟回收/检测中心,178.96752942018048,182.8135,141.08333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0182,GD09,source,惠州,C14,collection,阳江虚拟回收/检测中心,351.17072385173043,369.8987,251.92166666666665,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0183,GD09,source,惠州,C15,collection,湛江虚拟回收/检测中心,558.1215185443488,534.2900999999999,361.60333333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0184,GD09,source,惠州,C16,collection,茂名虚拟回收/检测中心,472.0511550369907,453.5408,310.5183333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0185,GD09,source,惠州,C17,collection,肇庆虚拟回收/检测中心,239.7967570099756,239.95479999999998,171.13333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0186,GD09,source,惠州,C18,collection,清远虚拟回收/检测中心,183.368389563571,183.9218,134.955,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0187,GD09,source,惠州,C19,collection,潮州虚拟回收/检测中心,279.9607688576769,281.7685,200.89166666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0188,GD09,source,惠州,C20,collection,揭阳虚拟回收/检测中心,246.6776550795714,248.8528,182.87,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0189,GD09,source,惠州,C21,collection,云浮虚拟回收/检测中心,321.82250195374496,326.8261,225.31,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0190,GD10,source,汕尾,C01,collection,广州虚拟回收/检测中心,276.7760629013141,269.1208,192.77833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0191,GD10,source,汕尾,C02,collection,深圳虚拟回收/检测中心,189.62625214547197,188.0076,143.29833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0192,GD10,source,汕尾,C03,collection,珠海虚拟回收/检测中心,258.19268317474746,299.0451,221.31,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0193,GD10,source,汕尾,C04,collection,汕头虚拟回收/检测中心,150.39117711768017,165.9512,128.4,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0194,GD10,source,汕尾,C05,collection,佛山虚拟回收/检测中心,294.0126610717624,285.35409999999996,206.15333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0195,GD10,source,汕尾,C06,collection,韶关虚拟回收/检测中心,318.73774688823676,377.7248,278.22833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0196,GD10,source,汕尾,C07,collection,河源虚拟回收/检测中心,155.4955738550505,212.8117,176.78333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0197,GD10,source,汕尾,C08,collection,梅州虚拟回收/检测中心,186.1554692104985,184.214,138.21,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0198,GD10,source,汕尾,C09,collection,惠州虚拟回收/检测中心,135.3751705679002,131.9282,107.83166666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0199,GD10,source,汕尾,C10,collection,汕尾虚拟回收/检测中心,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
